product_id,title,brand,price,description,image_url,features,category
B001383XS4,BEHRINGER HEAVY METAL HM300,Behringer,$0.91,"<div class=""aplus""> <h4>BEHRINGER HEAVY METAL HM300</h4> Heavy Metal Distortion Effects Pedal The HEAVY METAL HM300 produces the huge, slicing guitar tone that, until now, was only available from high...",https://images-na.ssl-images-amazon.com/images/I/41LDZ9zTooL.jpg,Level the house with the most extreme and sought-after hard rock/heavy metal distortion of the '80s | This BEHRINGER product has been designed to compete head to head with leading products on the market | Ultra-high gain circuitry to give you the thickest and most obscene distortion with endless sustain,Musical Instruments
B001383XT8,Behringer HD300 Heavy Metal Distortion Effects Pedal,Behringer,$0.91,"<div class=""aplus""> <h4>BEHRINGER HEAVY DISTORTION HD300</h4> Heavy Metal Distortion Effects Pedal When you're ready to go beyond the boundaries of brutality, you have to throw some serious weight to ...",https://images-na.ssl-images-amazon.com/images/I/41I0zwAZllL.jpg,"Pushes distortion to the extreme by producing crushing, bottom-heavy distortion for modern metal and hard rock | This BEHRINGER product has been designed to compete head to head with leading products on the market | Dual distortion with gain boost circuitry to give you super thick and heavy distortion with brutal low-end punch and endless sustain",Musical Instruments
B0013MS0RE,"On-Stage Keyboard Dust Cover for 61 or 76 Key Keyboards, Black",OnStage,$16.95,"A professional keyboard cover to keep your keys free of harmful dust and debris. Dust free spandex material stretches to fit 61, 76 or 88-key keyboards. Comes complete with a built-in bag, plastic cor...",https://images-na.ssl-images-amazon.com/images/I/318fyt2u1dL.jpg,"Dust free spandex material stretches to fit 61-key keyboards | <span class=""a-size-base a-color-secondary"">
                Sizes: 61/76-key
            </span> | <span class=""a-size-base a-color-secondary"">
                Material: Spandex
            </span>",Musical Instruments
B0013N3VWM,"D'Addario EPN115 Pure Nickel Electric Guitar Strings, Blues/Jazz Rock, 11-48",D'Addario,$8.20,"D'addario xl pure nickel strings look back to the '50s, when nickel was the primary alloy found in electric guitar strings. into the '60s, these pure nickel strings would be supplanted when guitarists...",https://images-na.ssl-images-amazon.com/images/I/51iHWiEzNgL.jpg,"Blues/Jazz Rock gauge | Pure Nickel wrap wire delivers a warmer, vintage electric guitar tone | Corrosion resistant packaging for strings that are always fresh",Musical Instruments
B0013NDBS6,Boss SD-1 Super Overdrive,BOSS,$7.99,Overdrive Pedal for Electric Guitar,https://images-na.ssl-images-amazon.com/images/I/31o9XSgJ-bL.jpg,Model# BSD1,Musical Instruments
B0013NG4LW,Fender American Standard Telecaster String Ferrules,Fender,$9.27,Genuine Fender American Series Telecaster string ferrules. Made for Fender and used on American Series and American Standard Series Strings-Through-Body Telecasters,https://images-na.ssl-images-amazon.com/images/I/4144qXWfcIL.jpg,Genuine Fender American Series Telecaster string ferrules | Made for Fender and used on American Series and American Standard Series Strings-Through-Body Telecasters | Package contains six string ferrules,Musical Instruments
B0013O4OZ4," Mullard 12AX7 Preamp Vacuum Tube, Single",Mullard,$0.91,Premium high gain Twin Triode ideal for use in HiFi preamplifiers. Replicates the sound signature of the large plate Mullard ECC83 tubes that were popular in the 1960s and 1970s.,https://images-na.ssl-images-amazon.com/images/I/21XxHUCU4zL.jpg,Large sound stage with excellent detail | Factory selected for low noise and lowest microphonic. | Single tube,Musical Instruments
B0013O746K,"Crate FlexWave FW15R Guitar Amp Combo with Reverb, 15 Watt Single 12 Speaker",Crate,N/A,"Crate, a division of Loud technologies, Inc has been one of the top manufacturers of high quality, rugged and innovative instrument amplification products since its introduction the 1970's. Among the ...",https://images-na.ssl-images-amazon.com/images/I/51DpPOowBTL.jpg,15 Watts RMS | 1 x 12-inch speaker | Clean and overdrive channels,Musical Instruments
B0013RJNJS,Samson R31S - Dynamic Vocal Microphone,Samson Technologies,$4.01,Low cost dynamic microphone,https://images-na.ssl-images-amazon.com/images/I/41rYoEWzlCL.jpg,"Hyper cardioid Pickup Pattern | Audio On/Off switch | XLR to 1/4""Mic cable",Musical Instruments
B0013V1BYY,On-Stage MS7700B Tripod Microphone Stand,OnStage,$20.95,"This tripod base stands hybrid sheet metal and composite leg housing make it virtually unbreakable. An extremely stable stand, even on irregular surfaces, the MS7700B is an excellent choice for use in...",https://images-na.ssl-images-amazon.com/images/I/31sX-GkTk8L.jpg,"Steel-reinforced plastic leg housing offers less weight and exceptional strength | Folding legs with plastic endcaps for durability and reduced floor vibrations | Steel midpoint locking clutch adjusts height from 32"" to 61.5""",Musical Instruments
B0013Y0340,Accu Cable Ac3Pdmx10 Ten Foot 3 Pin True Dmx Cable,Accu Cable,$9.70,"10 Foot, 3 Pin DMX Cable is the Perfect cable for your DMX Control needs made with the highest quality materials and offers professional design with simple use.",https://images-na.ssl-images-amazon.com/images/I/31t8g3mIqQL.jpg,"3 conductor dmx cable | 22 AWG stranded (0.15 x 19) Tinned Copper Conductors; polyethylene insulation, twisted pair, polyethylene inner jacket | Nominal Characteristic Impedance: 110 Ohms",Musical Instruments
B0014598WQ,"Furman M-8Lx Standard Level Power Conditioning, 15 Amp, 9 Outlets with Wall Wart...",Furman,$14.99,2 Retractable incandescent Front-Panel Light Fixtures With Dimmer Control For Convenient Rack Illumination,https://images-na.ssl-images-amazon.com/images/I/31DLNvCQB%2BL.jpg,2 Retractable incandescent Front-Panel Light Fixtures With Dimmer Control For Convenient Rack Illumination | Ac Noise Filtering Reduces Radio Frequency (RFI) & Electromagnetic Interference (EMI) | Spike & Surge Protection Ensures Equipment Stays Safe & Power Stays Clean,Musical Instruments
B00145CU8A,Rogue Starter Acoustic Guitar Pink,Rogue,$17.84,A value guitar that plays sweetly. The Rogue Starter Acoustic Guitar is an amazing deal for a small-bodied guitar. The small-bodied Rogue Starter Acoustic Guitar is an amazing deal for a starter guita...,https://images-na.ssl-images-amazon.com/images/I/31hwUPX4DkL.jpg,"Smaller body style ideal for kids | Maple neck, 7/8 scale | Rosewood fretboard",Musical Instruments
B00145EVJ6,Furman Power Conditioner (M8DX),Furman,$14.99,Digital Voltmeter Displays Incoming Line Voltage,https://images-na.ssl-images-amazon.com/images/I/31DLNvCQB%2BL.jpg,Digital Voltmeter Displays Incoming Line Voltage | AC Noise Filtering Reduces Radio Frequency (Rfi) & Electromagnetic Interference (Emi) | Spike & Surge Protection Ensures Equipment Stays Safe & Power Stays Clean,Musical Instruments
B0014ID036,M-Audio ProFire 2626 High-Definition 26-in/26-out FireWire Audio Interface with ...,M-Audio,N/A,Are you in a band? Do you want to start turning your band's ideas into professional sounding tracks? You gotta get the M-Audio ProFire 2626 into your rack. M-Audio really nailed it with the ProFire 26...,https://images-na.ssl-images-amazon.com/images/I/31Tx6fC4j2L.jpg,26 x 26 simultaneous analog/digital I/O ideal for project studios | Eight preamps with award-winning Octane technology | A flexible on-board DSP mixer lets you create multiple unique cue mixes,Musical Instruments
B0014IEBM0,M-Audio BX5a Deluxe 70-watt Bi-amplified Studio Reference Monitors,M-Audio,N/A,M-Audio BX5a Studiophile 70 Watt Bi-Amplified Speaker System. Recording professionals around the world rely on M-Audio Studiophile reference monitors for exceptional sonic accuracy. The Studiophile BX...,https://images-na.ssl-images-amazon.com/images/I/41fkursr-4L.jpg,"Repairs distortion and gaps in audio; Spectral Repair re-synthesis; automatically rebuild clipped sections of audio | Standalone application designed for audio restoration; next-generation restoration technology; removes hiss, buzz, clicks | Magnetically Shielded",Musical Instruments
B0014MYSD8,Suzuki Harmonica (MR-200-C),Suzuki,$7.99,"The Harp master features an easy to play, free blowing design with its solid ABS comb and focused note holes. The bendable laser tuned phosphor bronze reeds produce the clarity and rich, mellow tones ...",https://images-na.ssl-images-amazon.com/images/I/51gKQKquWWL.jpg,"Key of C | Features an easy to play, free blowing design with its solid ABS comb and focused note holes | The bendable laser tuned phosphor bronze reeds produce the clarity and rich, mellow tones you would expect from much more expensive harmonicas",Musical Instruments
B0014MYTJ6,Suzuki-Promaster-Hammond-A,Suzuki,$17.84,"Ever wanted a Hammond organ that will fit in your pocket? Look no further. The HA-20 Promaster Hammond harmonica carries the colored Hammond organ logo, which looks great against its black shell. Imme...",https://images-na.ssl-images-amazon.com/images/I/51Eqp8nGvnL.jpg,10-hole diatonic | phosphor bronze reeds | Hardshell carrying case,Musical Instruments
B0014N268G,Suzuki Humming-Tremolo-21-G Harmonica,Suzuki,$14.99,"The new Suzuki Humming, Deluxe Tremolo Harmonica is a superb example of state of the art technology that produces a beautiful old world sound. Tremolo harmonicas are diatonic models constructed with d...",https://images-na.ssl-images-amazon.com/images/I/41b4er%2B6qiL.jpg,"Double-holed harp with double reeds for full sound | Beautiful, natural tremolo | Ideal for gospel and old world music",Musical Instruments
B0014N0DGS,"Suzuki MR-350V-EB Promaster Valved Deluxe 10-Hole Diatonic Harmonica, Key of Eb",Suzuki,$17.84,"Suzuki brings you our amazing new valved Promaster, built with the same precision as our standard Promaster. It's a revolutionary new harmonica that features precision crafted reed plates for easy not...",https://images-na.ssl-images-amazon.com/images/I/41PbbEdE%2BeL.jpg,Key of Eb | Precision crafted reed plates for easy note bending | Phosphor Bronze reeds,Musical Instruments
B0014X2BE0,"Dean Vendetta Guitar, XM with Tremelo, Metalic Red",Dean Guitars,$63.98,"Dean's Vendetta XM offers the budget-conscious a solid Vendetta option, with a bolt-on neck, a pair of Dean humbuckers, Dean diecast tuning machines, and a vintage tremolo bridge. <table width=""300"" c...",https://images-na.ssl-images-amazon.com/images/I/41w14q4iVrL.jpg,"Paulownia body with metallic red finish and bolt-on construction | 25.5-inch scale, 24-fret maple neck with rosewood fingerboard and dot inlays | Dual Dean humbuckers with volume and tone controls, three-way toggle",Musical Instruments
B00150WENK,"Musedo Metro-Tuner, Black",Musedo,$21.99,"Musedo is a leader in making compact, reliable tuners and metronomes that are incredibly accurate, easy to use and have a remarkably affordable price.",https://images-na.ssl-images-amazon.com/images/I/513F8e0TTeL.jpg,Chromatic Tuner | Metronome with Meters & Subdivisions,Musical Instruments
B00154KSA2,PreSonus AudioBox USB 2x2 Audio Interface - Includes Studio One,PreSonus,$14.99,"A great choice for mobile musicians and podcasters, the 2-channel AudioBox USB is bus-powered, compact, ruggedly built, and works with virtually any PC or Mac recording software. It boasts high-perfor...",https://images-na.ssl-images-amazon.com/images/I/41Bb0iH1EsL.jpg,"Bus-powered USB audio and MIDI interface | 24-bit resolution, 44.1 and 48 kHz sampling rate - NEW VERSION goes to 96 kHz | 2 combo mic/instrument inputs with high-performance, low-noise, high-headroom mic preamplifiers",Musical Instruments
B0015B0EB8, SKB 56 Deluxe Single Cutaway Electric Guitar Case,SKB,$154.99,"The SKB Molded LP Guitar Case is here to protect your Gibson, Epiphone or other LP Guitar. This SKB case has been designed to fit LP type instruments. The specially molded interior grips the guitar to...",https://images-na.ssl-images-amazon.com/images/I/41471DbnzoL.jpg,"Arch Top Design. Full length neck support. New fiberglass reinforced nylon trigger release latching system. | Foam Fitted EPS Interior with Deluxe Plush Lining for Les Paul Type Guitars and Replicas | The SKB 56 features a bumper protected valance, injection molded feet, an indestructible cushioned rubber over-molded handle and an accessories compartment.",Musical Instruments
B0015CM64U,Sennheiser MKE 400 Shotgun Microphone - Black,Sennheiser,$34.99,"The Sennheiser MKE 400 Small Shotgun Microphone is a rugged, compact and versatile microphone delivering great video sound.The MKE 400 is a small shotgun microphone for cameras with a lighting shoe mo...",https://images-na.ssl-images-amazon.com/images/I/51c27mUBd2L.jpg,Rugged all-metal housing | Integral shock mount for rejection of handling noise | Switchable sensitivity for long and short distances.,Musical Instruments
B0015GTHGG,"SKB Universal Jumbo Acoustic Shaped Hardshell - TSA Latch, Over-Molded Handle",SKB,$169.99,"Designed to fit all common jumbo designs, the SKB-20 incorporates superior structural and design features such proprietary engineered rubber-modified styrene shell and rigid EPS interior foam to cradl...",https://images-na.ssl-images-amazon.com/images/I/41KV2cjAuzL.jpg,Fiberglass reinforced nylon trigger release latching system | TSA recognized and accepted locks | Rigid EPS foam interiors to keep guitar from slipping,Musical Instruments
B0015MCGG8,"Rico Padded Saxophone Strap, Soprano/Alto, Metal Hook",D'Addario Woodwinds,$21.99,Rico's Padded Sax Strap<BR><BR>&bull;Padded Memory Foam provides extra comfort on your neck<BR><BR>&bull;Breathable athletic material is comfortable and stays dry.<BR><BR>&bull;Available in two length...,https://images-na.ssl-images-amazon.com/images/I/31yifJWqVML.jpg,"Padded memory foam provides extra comfort on your neck | Breathable, athletic material is comfortable and stays dry | Also available with plastic snap hook",Musical Instruments
B0015MJE22,Samson G-Track USB Condenser Microphone with Audio Interface,Samson Technologies,$17.84,"<h2>Overview</h2> As the world's first USB condenser microphone with a built-in audio interface and mixer, G-Track allows for simultaneous stereo input and gain control of vocals and guitar, bass or k...",https://images-na.ssl-images-amazon.com/images/I/41vSC-blfEL.jpg,"Large, 19mm diaphragm studio condenser microphone | USB audio interface with 16-bit, 48kHz resolution | Plugs directly into any computer with a USB input, no drivers required",Musical Instruments
B0015NT6KQ,Behringer Digital Pro Mixer DDM4000 Ultimate 5-Channel Digital DJ Mixer,Behringer,$62.99,"BEHRINGER DIGITAL PRO MIXER DDM4000: Ultimate 5-Channel Digital DJ Mixer with Sampler, 4 FX Sections, Dual BPM Counters and MIDI. 32-bit digital DJ mixer with beat-synchronized sampler, 4 multi-FX sec...",https://images-na.ssl-images-amazon.com/images/I/41RzJlLqpuL.jpg,"32-bit digital DJ mixer with beat-synchronized sampler, 4 multi-FX sections, 2 BPM counters, digital crossfader and MIDI | 4 Phono/Line stereo channels allowing up to 8 signal sources to be connected simultaneously | 2 microphone inputs with Gain, EQ, Talk function and FX",Musical Instruments
B0015RIN6U,Korg Pitchblack Chromatic Tuner,Korg,$81.89,Korg's Pitchblack Guitar Pedal Tuner is ideal for the gigging musician. Its effect-pedal proportions make Pitchblack a welcome addition to any pedalboard; it can even power your other effects. The lig...,https://images-na.ssl-images-amazon.com/images/I/51NfgXN0%2BdL.jpg,"Reliable die cast aluminum housing with black-out finish provides improved contrast & visibility | Easy-to-read display features four modes: Meter, Full Strobe, Half Strobe, and Mirror | 100 % True Bypass preserves tonal clarity; Battery or optional AC Operation",Musical Instruments
B0015UEBUO,"Elixir Strings 80/20 Bronze Acoustic 4-String Bass Strings w NANOWEB Coating, Lo...",Elixir,$31.27,"Elixir Nano Bass Acoustic Light String. Scale Length:34 inch, G-1-Diameter(inch)/Tension(Pounds):0.045/48, D-2-Diameter(inch)/Tension(Pounds):0.065/56, A-3-Diameter(inch)/Tension(Pounds):0.080/47, E-4...",https://images-na.ssl-images-amazon.com/images/I/51Pcs9RLu9L.jpg,"Acoustic bass guitar strings constructed with 80/20 (80% copper, 20% zinc) bronze wrap wire | Played for a bright, vibrant tone with plenty of mid-range presence and punch | Ultra-thin NANOWEB Coating, redesigned specifically for bass guitars, provides a smooth, natural feel that also enhances grip",Musical Instruments
B0015URXIG,Behringer Bass Synthesizer Bsy600 Ultimate Bass Synthesizer Effects Pedal,Behringer,N/A,"<div class=""aplus""> <h4>BEHRINGER BASS SYNTHESIZER BSY600</h4> Ultimate Bass Synthesizer Effects Pedal The only question is: Can your amplifier and PA system (and your audience) handle the massive bot...",https://images-na.ssl-images-amazon.com/images/I/51ZIwYLuHVL.jpg,"The ultimate bass synthesizer that reproduces the fat and powerful sound of classic analog synthesizersat the touch of a footswitch | Real Sound Modeling (RSM) combines state-of-the-art DSP technology with sophisticated algorithms to emulate real acoustic environments | Take off with 11 cutting Saw, Square and Pulse synth waveforms, Control filter cutoff and LFO rate via expression pedal (not included)",Musical Instruments
B0015XIAYY,TC Electronic Desktop Konnekt 6 24Bit/192kHz Firewire Desktop Audio Interface,TC Electronic,N/A,"Put this FireWire-equipped bad boy on your desktop and join the party at the big kids' table. Yep, TC Electronic's Desktop Konnekt 6 has the inputs, outputs, and all the other good stuff you need to s...",https://images-na.ssl-images-amazon.com/images/I/410-y7aKGpL.jpg,"Maintain monitor control with the high resolution meter, large volume knob and the feature dedicated knobs | Features IMPACT Mic preamp and I/O to give you extraordinary recording quality with all you need to get the job done | Also includes the M40 Studio Reverb: a simple to use, great sounding reverb powered by AlgoFlex.",Musical Instruments
B0015YM828,TC Electronic Nova System Floor Based Analog Overdrive/Distortion with G-System ...,TC Electronic,$62.99,"The Nova System is the complete, floor-based effects solution for the dedicated guitar player who wants the ultimate combination of operational simplicity and audio superiority. The Nova System is an ...",https://images-na.ssl-images-amazon.com/images/I/51KlOJgYLTL.jpg,NDT (Nova Drive Technology): All-analog programmable overdrive and distortion circuit under preset and expression control | 30 factory and 60 user presets | Two footswitch layouts: preset and pedal,Musical Instruments
B00160PRBU,"AKG Perception P120 Professional Studio Microphone, Sliver",AKG Pro Audio,$14.99,"The P120 is a 2/3-inch diaphragm true condenser microphone that offers solidly built quality, outstanding performance and excellent value. The low-mass diaphragm delivers a clear sound with accurate s...",https://images-na.ssl-images-amazon.com/images/I/31RFBy9uAZL.jpg,Rugged all-metal body and robust design withstands tough day-to-day use | Switchable bass-cut filter eliminates rumble or footfall noise | Switchable attenuation pad for high SPL applications up to 150 dB SPL,Musical Instruments
B00162VV6S,"Thomastik-Infeld AC111 Acoustic Guitar Strings - Plectrum Series 6 String Set E,...",Thomastik-Infeld,$22.99,Genuine Thomastik-Infeld Product; Used by Students and Professionals around the world; Made in Austria,https://images-na.ssl-images-amazon.com/images/I/31rNdosQ7tL.jpg,"Used by Students and Professionals around the world | This set includes: .011, .014, .019, .027, .036, .050 | Genuine Thomastik-Infeld Product",Musical Instruments
B00162VU7I,Thomastik-Infeld KR116 Classical Guitar Strings: Classic S Series Rope Core Set ...,Thomastik-Infeld,$35.67,Genuine Thomastik-Infeld Product,https://images-na.ssl-images-amazon.com/images/I/51gzwacB8bL.jpg,"Used by Students and Professionals around the world | This set includes: .016, .024, .025, .023, .031, .039 | Genuine Thomastik-Infeld Product",Musical Instruments
B00162XVCK,Thomastik Accordion Accessory (JS112),Thomastik,$27.70,Thomastik-infeld JS112 Medium light flat wound jazz swing electric guitar strings are designed specifically for semi-acoustic and acoustic jazz guitars. Gauges: .012 - .016 - .020(Wound) - .027 - .037...,https://images-na.ssl-images-amazon.com/images/I/51RD5NO1h4L.jpg,For semi acoustic and acoustic jazz guitars | Mellow timbre | Flat wound,Musical Instruments
B001633DGS,Thomastik-Infeld Accordion Accessory (JS110),Thomastik-Infeld,$23.87,"Genuine Thomastik-Infeld Product, This set includes: .010, .014, .018, .023, .033, .044; Used by Students and Professionals around the world",https://images-na.ssl-images-amazon.com/images/I/51ocoUmBfKL.jpg,"Used by Students and Professionals around the world | This set includes: .010, .014, .018, .023, .033, .044 | Genuine Thomastik-Infeld Product",Musical Instruments
B001631N9M,Thomastik-Infeld GB114 Jazz Guitar Strings: George Benson 6 String Set - Pure Ni...,Thomastik-Infeld,$30.78,Genuine Thomastik-Infeld Product,https://images-na.ssl-images-amazon.com/images/I/51lq5Im7wGL.jpg,"Used by Students and Professionals around the world | This set includes: .014, .018, .021, .031, .041, .055 | Genuine Thomastik-Infeld Product",Musical Instruments
B001633DI6, Thomastik-Infeld GB112 Jazz Guitar Strings,Thomastik-Infeld,$29.79,Genuine Thomastik-Infeld Product,https://images-na.ssl-images-amazon.com/images/I/51P4VUqzyLL.jpg,"Used by Students and Professionals around the world | This set includes: .012, .016, .020, .028, .039, .053 | Genuine Thomastik-Infeld Product",Musical Instruments
B001633DH2,Dr Thomastik Accordion Accessory (JS111),Dr Thomastik,$24.54,"Genuine Thomastik-Infeld Product; Used by Students and Professionals around the world; This set includes: .011, .015, .019, .025, .035, .047",https://images-na.ssl-images-amazon.com/images/I/51iEsuqs28L.jpg,"Used by Students and Professionals around the world | This set includes: .011, .015, .019, .025, .035, .047 | Genuine Thomastik-Infeld Product",Musical Instruments
B00167356C,"SKB Electric Guitar Soft Case with EPS Foam Interior/Nylon Exterior, Back Straps",SKB,$104.99,"Electric Guitar Soft Case with EPS foam interior/Nylon exterior, back straps<br /><br /><strong>Specifications</strong>&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; <br />&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;...",https://images-na.ssl-images-amazon.com/images/I/417FuwDVU1L.jpg,"Designed to fit traditional body style guitars, including left-and-right hand models | The 	1SKB-SC66 fits universal shaped electric guitars and offers the superior protection of the very same rigid foam inserts. | Heavy-duty double pull zipper Molded EPS interior with plush lining",Musical Instruments
B00167QUWI,AKG PERCEPTION 170 Professional Instrumental Microphone,AKG Pro Audio,$14.99,"The P170 is a small-diaphragm condenser microphone for recording of overheads, percussions, acoustic guitars and other strings. Its lightweight 1/2-inch true condenser transducer diaphragm delivers ou...",https://images-na.ssl-images-amazon.com/images/I/31BPFKCofiL.jpg,"Rugged all-metal body and robust design withstands tough day-to-day use | Switchable attenuation pad for high SPL applications up to 155 dB SPL | Heavy-duty, roadworthy, all-metal construction",Musical Instruments
B00167UQLO,AKG Perception 220 Professional Studio Microphone,AKG Pro Audio,$22.99,"PROFESSIONAL PROJECTS For Project Studios and Stage The P220 is a large-diaphragm true condenser microphone offering a warm and clear sound for lead vocals, acoustic guitar and brass instruments. A sw...",https://images-na.ssl-images-amazon.com/images/I/51blFVPcNwL.jpg,Rugged all-metal body and robust design withstands tough day-to-day use | Switchable bass-cut filter eliminates rumble or footfall noise | Switchable attenuation pad for high SPL applications up to 155 dB SPL,Musical Instruments
B00167UQMI,"AKG Pro Audio P420, Sliver Blue, 9.80 x 5.50 x 9.00 inches (3101H00430)",AKG Pro Audio,$22.99,"The AKG Perception 420 Studio Condenser Microphone features legendary AKG sound quality and a dual-element design that accommodates cardioid, omni, and figure-8 patterns. The Perception 420 includes a...",https://images-na.ssl-images-amazon.com/images/I/41ob7rn45tL.jpg,One-inch dual-diaphragm microphone with three selectable polar patterns for the perfect setting | Low noise electronics and transformer less output for high dynamic range | Switchable attenuation pad for high SPL applications up to 155 dB SPL,Musical Instruments
B00167XGNE,D&rsquo;Addario Woodwinds Rico Accordion Accessory (RCB0330),D'Addario Woodwinds,$9.99,"Rico Royal reeds have a more traditional French filed cut for increased response, especially in the low register, adding clarity to the tone and making soft attacks easier. Available for the full rang...",https://images-na.ssl-images-amazon.com/images/I/516ae1TCVJL.jpg,"Traditional Rico cut with a stronger spine | Strength 3.0, Filed cut, package of 3 reeds | Works well for both classical and jazz applications",Musical Instruments
B00169KU7C,Hamano U-30RD Colorful Soprano Ukulele - Red,Hamano,$29.88,Painted Economy Soprano Ukulele in Red with Matching Bag. Soprano Ukulele. Made by Mahalo. Now Mahalo Ukuleles are available in a rainbow of colors - each comes with it's own color-matched bag for eas...,https://images-na.ssl-images-amazon.com/images/I/312kLaMFJwL.jpg,"Strong maple body and neck in addition to a clear, high gloss finish make for long-lasting durability | Genuine Aquila Nylgut strings handmade in Italy give clear, bright tones | Equipped with geared guitar style tuners to ensure your uke stays in tune",Musical Instruments
B0016H8RY2,Gibraltar SC-DB Drill Bit Drum Key,Gibraltar,$0.91,Fits most electric screwdrivers and drills. Makes changing drum heads a breeze. (1pk),https://images-na.ssl-images-amazon.com/images/I/31hIIkmtvDL.jpg,It fits into most electric screwdrivers and drills. | This drill bit makes changing drumheads a breeze.,Musical Instruments
B0016HDP4Y,Gibraltar SC-CLBAC Long Cymbal Boom Attachment Clamp,Gibraltar,$7.99,Save set up space and minimize clutter in your set up. Medium and Long cymbal boom arms with attachment clamps can mount to any existing cymbal or tom stand. Mount crash and splash cymbals efficiently...,https://images-na.ssl-images-amazon.com/images/I/41ekVfsZRkL.jpg,Gibraltar SC-CLBAC Long Cymbal Boom Attachment Clamp,Musical Instruments
B0016LVAOC,Akai Professional MPD32 USB/Midi MPC Pad Controller,Akai Professional,N/A,"The MPD32 is Akai Professional's ultimate velocity-sensitive pad controller for musicians and DJs. Modeled after the industry-standard MPC series, the MPD32 delivers the most expressive software beat ...",https://images-na.ssl-images-amazon.com/images/I/31zhjFUQerL.jpg,"MIDI synced note-repeat with MPC swing | 16 full-sized, genuine MPC pads with velocity and pressure-sensitive response | Assignable switches, sliders and endless knobs for a total of 72 controllers",Musical Instruments
B0016MIZ80,Behringer CC300 Chorus Space-C,Behringer,N/A,"<div class=""aplus""> <h4>BEHRINGER CHORUS SPACE-C CC300</h4> Analog 3-Dimensional Sound Effects Pedal The CHORUS SPACE-C CC300 provides four unique interstellar pathways through the sonic universe. We ...",https://images-na.ssl-images-amazon.com/images/I/411HrvTefIL.jpg,4 dedicated space presets for awesome sound shaping | Blue status LED for effect on/off and battery check | First-class electronic On/Off switch for highest signal integrity in bypass mode,Musical Instruments
B0016MJ1T2,BEHRINGER ULTRA SHIFTER/HARMONIST US600,Behringer,N/A,"<div class=""aplus""> <h4>BEHRINGER ULTRA SHIFTER/HARMONIST US600</h4> Ultimate Pitch Shifter / Harmonist Effects Pedal Using the US600 ULTRA SHIFTER/HARMONIST is like having another guitar player in yo...",https://images-na.ssl-images-amazon.com/images/I/51OFVUIPrDL.jpg,The ultimate Pitch Shifter/Harmonist to shift single notes and chords or even create intelligent harmonies to your notesat the touch of a footswitch,Musical Instruments
B0016ML1C2,Behringer VD400 Vintage Analog Delay Effects Pedal,Behringer,$24.99,Vintage Analog Delay Effects Pedal,https://images-na.ssl-images-amazon.com/images/I/417PpoxX1ZL.jpg,Experience true analog delay and vintage slap-back echo that rivals any tape delay | This BEHRINGER product has been designed to compete head to head with leading products on the market | Vintage BBDs produce up to 300 ms of delay and advanced noise reduction circuit keeps your signal clean,Musical Instruments
B0016MOC28,AKG K271 MKII Professional Studio Headphones - Closed Back,AKG Pro Audio,$18.84,The K271 MKIIs are professional over-ear headphones for studio and live use. They combine the comfort of an over-the-ear design and the benefits of closed-back technology for best possible sound repro...,https://images-na.ssl-images-amazon.com/images/I/41DrhZXFaYL.jpg,"Over-ear design maximum wearing comfort for long work sessions | Advanced closed technology for high noise insulation, best possible sound reproduction | Auto-mute feature mutes headphones when they are taken off",Musical Instruments
B0016MLUKU,Edirol R-09HR High-Resolution WAVE/MP3 Recorder,Roland,$74.55,"The R-09HR is a professional, high-definition recorder that travels light and performs like a heavyweight. With crystal-clear 24/96 fidelity, the R-09HR is the new flagship of EDIROLs award-winning R-...",https://images-na.ssl-images-amazon.com/images/I/31TaPJ0KBmL.jpg,"24-bit/96kHz linear PCM high-resolution, low-noise recording | High-grade, high-sensitivity stereo condenser microphone built in | Records to SD or SDHC memory card (Up to 8 GB)",Musical Instruments
B0016MN4I6,BEHRINGER ROTARY MACHINE RM600,Behringer,N/A,"<div class=""aplus""> <h4>BEHRINGER ROTARY MACHINE RM600</h4> Ultimate Rotary Speaker Modeling Effects Pedal There's nothing quite like the sound of a speaker doing 180 RPM. The RM600's stereo rotary sp...",https://images-na.ssl-images-amazon.com/images/I/51qp8am6pcL.jpg,The ultimate Rotary Modeler that delivers the whole history of 3-dimensional rotary speaker effectsat the touch of a footswitch | Real Sound Modeling (RSM) combines state-of-the-art DSP technology with sophisticated algorithms to emulate real acoustic environments | Real Sound Modeling (RSM) combines state-of-the-art DSP technology with sophisticated algorithms to emulate real acoustic environments,Musical Instruments
B0016OIIX0,ADJUSTRITE Musician's Chair by Vivo USA,Vivo USA,N/A,"The ""ADJUSTRITE"" Musician's Chair just may be the greatest musicians chair ever! A cellist designed this innovative chair especially for musicians. The padded back gives you enough support to help you...",https://images-na.ssl-images-amazon.com/images/I/41LoLnORYGL.jpg,"The ""ADJUSTRITE"" Musician's Chair just may be the greatest musicians chair ever! | The padded back gives you enough support to help you sit correctly, making it very comfortable for those long gigs or practice sessions. | You can easily adjust the height of the chair, so it will fit both children and adults equally well. Buttons on the legs adjust the leg height in 1"" increments, so you can adjust the chair to suit yourself comfortably, whether you prefer a flat seat or a slight downward slope.",Musical Instruments
